2011-01-01	2192
2011-01-02	2143
2011-01-03	2122
2011-01-04	2531
2011-01-05	2529
2011-01-06	2377
2011-01-07	2460
2011-01-08	2230
2011-01-09	2283
2011-01-10	2770
2011-01-11	2603
2011-01-12	2561
2011-01-13	2495
2011-01-14	2707
2011-01-15	2302
2011-01-16	2275
2011-01-17	2675
2011-01-18	2393
2011-01-19	2360
2011-01-20	2371
2011-01-21	2294
2011-01-22	2192
2011-01-23	2159
2011-01-24	2289
2011-01-25	2246
2011-01-26	2276
2011-01-27	2191
2011-01-28	2109
2011-01-29	1976
2011-01-30	1925
2011-01-31	1932
2011-02-01	1853
2011-02-02	1152
2011-02-03	1585
2011-02-04	179e}
2011-02-05	1902
2011-02-06	1972
2011-02-07	2115
2011-02-08	2080
2011-02-09	2209
2011-02-10	2245
2011-02-11	2216
2011-02-12	2253
2011-02-13	2187
2011-02-14	2272
2011-02-15	2280
2011-02-16	2476
2011-02-17	2299
2011-02-18	2378
2011-02-19	2245
2011-02-20	2280
2011-02-21	2793
2011-02-22	2710
2011-02-23	3079
2011-02-24	2867
2011-02-25	2821
2011-02-26	2638
2011-02-27	2747
2011-02-28	3693
2011-03-01	3655
2011-03-02	3847
2011-03-03	se28
2011-03-04	6339
2011-03-05	5284
2011-03-06	4190
2011-03-07	4684
2011-03-08	4102
2011-03-09	3994
2011-03-10	4066
2011-03-11	4607
2011-03-12	4318
2011-03-13	3822
2011-03-14	5156
2011-03-15	5349
2011-03-16	4614
2011-03-17	3705
2011-03-18	se33
2011-03-19	3267
2011-03-20	3020
2011-03-21	3590
2011-03-22	3405
2011-03-23	3326
2011-03-24	se58
2011-03-25	3645
2011-03-26	2910
2011-03-27	2738
2011-03-28	3379
2011-03-29	3372
2011-03-30	3179
2011-03-31	3065
2011-04-01	3109
2011-04-02	2907
2011-04-03	2495
2011-04-04	2405
2011-04-05	2432
2011-04-06	2946
2011-04-07	2809
2011-04-08	2823
2011-04-09	2481
2011-04-10	2494
2011-04-11	2892
2011-04-12	2774
2011-04-13	2724
2011-04-14	2615
2011-04-15	2709
2011-04-16	2400
2011-04-17	2409
2011-04-18	2757
2011-04-19	2723
2011-04-20	2701
2011-04-21	27e}0
2011-04-22	27e}3
2011-04-23	2424
2011-04-24	2418
2011-04-25	2734
2011-04-26	2646
2011-04-27	2600
2011-04-28	2432
2011-04-29	2407
2011-04-30	2284
2011-05-01	2287
2011-05-02	2279
2011-05-03	27e}3
2011-05-04	2802
2011-05-05	2727
2011-05-06	2666
2011-05-07	2480
2011-05-08	2575
2011-05-09	3022
2011-05-10	2858
2011-05-11	2806
2011-05-12	2751
2011-05-13	3002
2011-05-14	2712
2011-05-15	2509
2011-05-16	2815
2011-05-17	3188
2011-05-18	2854
2011-05-19	2836
2011-05-20	2750
2011-05-21	2359
2011-05-22	2383
2011-05-23	2742
2011-05-24	2862
2011-05-25	2692
2011-05-26	2715
2011-05-27	2552
2011-05-28	2356
2011-05-29	2370
2011-05-30	2725
2011-05-31	2677
2011-06-01	2581
2011-06-02	2722
2011-06-03	2632
2011-06-04	2377
2011-06-05	2387
2011-06-06	2835
2011-06-07	3274
2011-06-08	3298
2011-06-09	4268
2011-06-10	4864
2011-06-11	4311
2011-06-12	3816
2011-06-13	4447
2011-06-14	4253
2011-06-15	3993
2011-06-16	3891
2011-06-17	3557
2011-06-18	3048
2011-06-19	3016
2011-06-20	se53
2011-06-21	se58
2011-06-22	4348
2011-06-23	6243
2011-06-24	6723
2011-06-25	9246
2011-06-26	8661
2011-06-27	8918
2011-06-28	7772
2011-06-29	6752
2011-06-30	error
2011-07-01	5182
2011-07-02	4365
2011-07-03	3821
2011-07-04	4142
2011-07-05	3614
